Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
,0.9560428100523692,-0.6374697655216353,,1.0,,0.6702605226762536,5.731730440525772,-0.5448393064094174,,4,Z,0,Category1,Option3,,11.560887756130178,Yes,Low,
25.0,0.1972559945948279,0.9115445326776052,,,,1.0985890234732538,3.5084325204542073,-2.1840022685752474,4.884479174170089,3,Z,1,Category2,Option4,,6.77206163771694,Yes,Medium,cat
67.0,0.5264695786908022,0.6789822102742182,A,,,0.8494856457126285,5.156090537625939,0.5580174810608427,4.9459716908381886,1,Y,0,Category1,Option4,,11.496958729685261,No,Medium,
,-0.3814649776935166,-0.6693442723191496,D,0.0,658.0937370645697,2.3345015204495136,0.623333101183648,0.38867380584683114,,8,X,0,Category1,Option4,,14.785125194460594,Yes,High,
,0.17067206740307483,0.6150247294175444,B,1.0,443.0,0.6344731638329143,8.85646462250186,-0.26810549353408153,4.969334818689508,3,Y,0,Category1,Option3,6.525021313585709,14.70047793078219,Yes,High,
,0.3859427997317254,-1.8732092143510242,,0.0,,0.051248576326671486,4.347177570270391,0.04360454349810698,,2,X,0,Category2,Option4,9.783486071645322,10.154049378993406,Yes,Low,
,0.7790762536702439,0.8066895549661495,C,0.0,,0.17925892657410933,3.31742116265864,0.1876996063336268,1.9546014405099827,1,Z,0,Category1,Option2,11.644645347710721,6.186081205303009,Yes,Low,dog
,0.30015537974028395,-0.6250967157488001,,0.0,508.0,0.7648244672096857,3.5039067087815887,0.192007202346169,,1,X,0,Category2,Option1,10.111058099633356,8.39599001659718,No,Low,
,0.3441981268071491,1.5085153793760258,A,,34.0,0.9685430379288755,2.0436679838252974,-0.3990602632527851,,1,Y,0,Category1,Option2,,14.813096791919135,Yes,High,cat
93.0,0.20412124943472454,1.8103729411783738,D,0.0,,1.9713812845346983,10.330774066633232,-0.05317022564206184,,8,Y,1,Category2,Option3,10.361364598537381,5.49078810541967,Yes,Medium,cat
,0.7585491125199927,-0.8387303780406317,A,0.0,,0.06781723372021714,2.3174107519022753,1.6923484441567238,,6,Z,0,Category1,Option2,,9.97456910827578,Yes,Medium,cat
,0.23947919475107404,-2.734642875400753,,0.0,692.0,0.262050332664821,6.592586320087363,0.12294365726530099,0.027493709829755453,10,Y,0,Category1,Option1,10.77288865727876,12.357113756361361,Yes,Medium,cat
,0.2708401836810589,-1.8166529683741794,B,1.0,,0.35884613765293333,1.6724683981959743,0.38377672654722683,,8,Y,0,Category1,Option3,10.997220707055877,7.602917138794703,No,Low,cat
,0.49087964861112077,-0.8825281263298657,A,,,1.8532044478286542,1.8920548343772052,1.2473505892106236,5.890797787408153,10,Z,0,Category1,Option2,,11.361747986892315,No,Medium,
,0.191790715506737,-1.2426837100233556,C,,,0.20234245992211203,1.1218246094046012,-1.1041674981467202,3.955518879688073,2,Z,0,Category1,Option3,,9.417124680975368,Yes,Low,dog
,0.22962485397195076,0.8191922095430425,D,0.0,,0.7064729750350023,4.249812681310134,0.5036285127952965,3.237552898691717,2,Z,2,Category1,Option1,9.84062775619151,11.199685373972695,Yes,Low,dog
,0.9262283358905046,0.4316147829872791,B,0.0,,0.7383191205370272,8.083361359205703,0.1053810984631966,,11,Z,0,Category1,Option1,8.345297612013612,10.861675424782094,No,High,dog
85.0,0.802081287089904,0.004684534080655737,A,0.0,,0.8562817533168466,4.0845485006771804,0.04639496709862542,6.9905718250486935,15,Y,1,Category1,Option4,,7.741851914386071,Yes,Low,cat
39.0,0.2686117398114297,1.5701462424485173,D,0.0,129.0,0.17956917253490773,2.040817537867483,-0.4696525583640239,4.901628172126601,3,Z,1,Category2,Option2,7.77932637183743,11.00220616262471,Yes,High,
,0.980878414040776,-0.22228949641219883,,,50.80789264161285,1.761561724740685,1.2740392921562045,3.7013019653864485,,1,X,0,Category1,Option1,,14.306459275513047,Yes,High,
75.0,0.3642537079770729,-0.24204863315030337,,0.0,,0.8771406454368016,5.250708185483756,-0.6118325539233521,,8,Z,1,Category1,Option3,9.954473944401144,8.594827514023363,Yes,High,dog
22.0,0.425025621263039,-0.9805831509040931,A,0.0,823.0,1.0257569980454564,2.1815651200821162,1.8087266194903238,,6,X,0,Category1,Option4,11.31412690160148,8.465111608571837,Yes,High,cat
,0.7058593983012416,0.025170957615025934,,,253.0,0.28243356156636923,2.56389710820582,-0.7933845700835873,,3,Y,0,Category1,Option3,,10.501415147133107,Yes,Medium,cat
,0.8054577085938486,-0.3096523414070247,B,0.0,162.0,0.08352036438335604,3.0046943191255733,-0.6293524799607269,,11,Y,2,Category1,Option1,,9.490072591027005,Yes,Medium,some other
,0.26355294557678577,1.4353321656530202,B,1.0,,1.1148969752202524,2.1901748165770423,-0.8343061090000694,,5,Y,1,Category3,Option2,6.6597980702979065,14.499047795536692,Yes,High,cat
,0.1737525773915709,-0.806545324026556,B,,,1.4052728896425333,7.3348792714077655,2.9649876584753025,,2,X,0,Category2,Option1,11.225472439633315,5.8745704748283165,No,Medium,dog
18.0,0.43989904816844316,-0.1951098548575998,,0.0,183.0,1.072623013011353,1.0899187025056591,1.1166695019289565,,7,Y,0,Category2,Option1,,11.91813105375789,Yes,Medium,cat
,0.2515993054316499,0.4613227387251213,B,0.0,,1.2114652140273907,3.035620918759256,0.4167049105527384,,7,X,0,Category2,Option2,7.38428738455598,11.990081730016868,Yes,Medium,cat
43.0,0.8038453618794522,-1.9698584515328308,A,,,0.042238834995388504,2.561357002145629,-0.4229592290765798,,4,X,0,Category1,Option4,,5.553009153974405,Yes,Medium,
,0.1689128785955536,-0.6140786790868201,D,0.0,549.0,0.19813013132799523,0.758166755944582,2.637369035224085,,1,Y,0,Category1,Option3,7.975707641072757,12.154604876866799,Yes,Medium,cat
,0.3267755759449551,-0.8410995166539564,,,,0.8569955198882723,2.8988988213861617,0.1857546821192773,2.0924663427472248,2,Z,0,Category1,Option4,10.212805511285882,5.54546101177759,Yes,,
,0.19319963688118091,0.7855091508582823,A,,626.0,1.0700190437558517,0.8231006996254487,-0.06818145279701573,,7,Z,0,Category1,Option1,11.657080444417002,12.559511654196722,Yes,Medium,some other
93.0,0.033144245137811,-1.4150140052474707,D,,961.0,0.2338148501125004,3.12724255918813,1.4766056805842782,,2,Y,1,Category2,Option4,,13.90100145091446,No,Medium,
,0.7717700372174303,-0.5133219487033129,A,,368.5574942869391,1.0488720032209509,0.5599706405624573,-2.2257551488977647,,3,Z,0,Category1,Option2,11.111449137324097,12.454134272181578,Yes,Medium,dog
,0.7800337995632558,-0.8463360226900978,D,,,0.013813889578042315,1.5999634379251861,-1.9331000406391219,,4,Z,1,Category2,Option3,8.791338097982186,8.718057587330492,Yes,Medium,cat
73.0,0.8177282489565587,-0.3704361191174593,,0.0,,0.1268874893488211,3.289147907882353,-2.6596692030699702,,4,X,0,Category1,Option3,8.759512038646113,12.970184419230812,Yes,Low,some other
,0.6884698736687168,0.38437897414356575,,,,0.04377310907772886,0.746249967735749,0.49170980653615454,,3,Y,0,Category1,Option1,7.3224031043303786,8.727419878984112,Yes,High,some other
,0.7628027895489815,0.7039398914738336,C,0.0,,1.9231409123638015,2.5822403814818333,3.553418070701454,6.922267293145902,1,Y,0,Category1,Option1,7.297937829417187,9.288619254434924,Yes,Low,cat
,0.44356522542395815,-0.42924756787907475,,0.0,562.0,1.1163293197974027,2.3204110756850813,-0.5106975063843472,7.929849222324984,2,X,1,Category3,Option2,10.976814112047185,14.667275491931589,Yes,High,
,0.11430504853390577,-0.15910324890790115,,1.0,,6.361463960123727,0.8728839549718117,-0.1593780975107755,3.9931871651876434,6,Z,1,Category2,Option1,10.981696188688785,14.0179693844616,Yes,Low,dog
,0.27206387827423184,-1.6149082542070843,D,,521.0,1.9585894253434282,2.4304014714936804,2.276499036750741,,43,Z,0,Category1,Option1,7.329817931650187,6.625299331554854,Yes,High,
,0.5607358225071297,-0.8866253957747076,D,,965.0,0.6820171878316638,3.9458207731715165,-0.31626443498578233,1.9992181325113891,4,Z,2,Category1,Option1,12.20821053580794,9.716127876226679,Yes,High,some other
58.0,0.9298806230841924,-1.3078338809400043,,0.0,361.0,2.149877735725446,1.9548633245554268,-0.44567051683708925,6.190879971710897,3,Y,0,Category1,Option2,13.193666796041667,13.849150228963083,Yes,Low,
0.0,0.6799622373862481,0.09035901504419083,,,,0.09706001457465693,3.685761227653722,2.0769918717924107,,5,Z,1,Category3,Option2,10.13540212719031,9.521102279414187,Yes,Medium,
,1.1683465790735343,0.9885112255329072,D,,-177.3185757182663,1.973657382717255,1.4844586889909208,-1.9005731031325988,,1,X,0,Category1,Option2,,8.295766532284734,Yes,Low,some other
63.0,0.46454490593076025,0.1628970801932175,,0.0,,1.0911426605603125,8.581495406640487,2.6644018472546853,8.958291942341086,10,X,0,Category1,Option3,10.638123904286346,10.97073474812456,Yes,Low,
16.0,0.8374008594608218,0.06327985789789403,D,,,0.7911867995413033,1.8656967021904358,-0.7138122596396553,11.10369039073637,12,Y,0,Category1,Option4,7.950548565464514,13.895901275373015,Yes,Low,dog
,0.09677041750629767,-0.4290264994585126,,,,0.9975633179356022,2.9279216235343086,0.2872293643771351,,1,Y,1,Category1,Option2,,11.3028267709279,Yes,Low,cat
,0.0791596483067839,0.390790059983052,D,0.0,822.0,0.6603759923497045,1.5457165731611635,0.9782438580267347,2.1156217759700726,8,Y,0,Category1,Option2,10.581141191341501,14.525829385743803,Yes,Low,
24.0,0.9374877862437178,0.25066181561902745,,0.0,,0.2317039164886466,2.364365064363606,-1.0961335829303518,2.8805055455453887,5,Z,1,Category2,Option2,,12.545447545495636,Yes,Low,some other
,0.873428753728782,-0.5760317722345792,,0.0,,0.3321760079526574,1.6271346689049173,2.633175756134126,,1,Z,1,Category1,Option4,9.324896395759584,8.831740592283257,No,Low,
,0.4286448527135037,0.6602269692021705,C,0.0,346.0,0.48465203947075075,0.9125241033129566,0.16696344643613376,6.921757325499392,5,Z,0,Category1,Option1,,9.587537067449066,Yes,Medium,some other
51.0,0.72404238550876,0.32631061438687015,B,1.0,110.0,1.7843482742770613,3.798955107510748,-0.65048393733088,5.004120031501827,11,Y,0,Category1,Option3,9.793357215175996,6.2620755590798485,Yes,High,dog
8.0,0.7843525914199828,-0.2592225575365355,,,913.0,0.5107785446559577,1.9939203406951986,2.13390008937783,,11,X,0,Category1,Option1,,14.927742088841411,Yes,High,cat
56.0,0.3303586117947218,1.0810645369616068,C,,707.0,0.07705605446156903,1.902416929347974,0.638306064455375,3.9622688521020337,2,Y,0,Category2,Option3,10.894247612141424,9.46864946670771,Yes,High,cat
,0.43623456818477147,-1.1732391524529555,C,,,0.8535637022008222,6.7186456164664605,-1.8496154542820729,,2,Y,0,Category2,Option2,,11.960045189527886,Yes,Low,some other
93.0,0.860662522225439,0.13556319807693237,,,538.0,0.5212637033456774,4.190059286089047,4.878272265066736,9.04740470723213,1,Y,0,Category1,Option3,9.532020160561839,10.164320018994513,Yes,Low,
,0.013369136299698603,0.6599493186020905,A,,78.0,0.5382357675009936,4.184394053350509,0.6918932232695559,,7,X,0,Category1,Option3,12.28158229722649,5.601574580595607,Yes,High,cat
,0.33830799031368386,1.1596579123498187,,,,1.3431821917779656,1.663770945426384,-0.9775807617925281,,2,Z,0,Category1,Option2,,11.183860267539917,Yes,Low,
,0.9707110350266622,0.33152640892079177,,0.0,,0.35919178025149634,0.9247601532780096,-1.2577621678659303,,2,Y,2,Category2,Option4,7.629164205776155,7.932229425680059,Yes,Medium,dog
72.0,0.45821992765367514,0.5870615440060116,B,,96.0,0.6113623751718322,0.48824346159190607,0.44586740645441997,,6,Z,0,Category1,Option2,8.918951411809601,7.2098005738162385,Yes,High,
,0.40541878448555524,0.007919120667098182,A,0.0,220.0,1.8976798760016065,3.522463701312761,1.4414457884593082,8.070506480262795,4,Y,1,Category1,Option4,11.46709213575053,7.572804434345382,Yes,High,
,0.03254521919322839,0.2785549526377056,B,,,0.6589607574623153,2.2869152004349953,-0.8534063472661046,7.846816526046524,3,Y,0,Category2,Option2,,8.18421346087881,Yes,High,cat
,0.7288490450131601,-0.3492564613429188,C,0.0,692.0,1.3410979278197241,3.9570954926674773,-0.8497957330726862,,9,Z,1,Category1,Option2,10.091537017558673,10.041435648035836,No,Medium,dog
58.0,0.9410854068644676,1.3613927040543763,A,,,0.45947364439021743,1.3760621504716046,1.2103230146668778,0.9423900690709054,16,Y,0,Category1,Option1,,10.539876262873449,Yes,High,cat
,0.6977414790384686,0.2819928197990339,,,932.0,0.47859920326881994,4.790700381588618,0.0740394625164952,,2,Z,1,Category3,Option1,12.656870605039227,14.785224210015718,Yes,High,dog
,0.6573940008219441,-1.095213794254948,D,0.0,875.0,1.2204452345067893,5.954389058097438,1.5508355479223785,6.146655421090285,1,Y,1,Category1,Option4,8.993045871926078,8.52684472517453,Yes,High,cat
,0.9320438448353112,1.4713673247961443,,1.0,,0.8099644721489271,10.563294925171952,-0.7386173573300757,,3,X,1,Category2,Option4,10.195534543914427,5.1672973762576335,Yes,High,
75.0,0.15403395729990688,-0.7493147071055183,C,1.0,518.0,0.17373661390600542,2.7803504197938924,-0.7285317112554185,7.995259358801975,2,X,2,Category3,Option1,11.60291611554641,7.579651180202181,Yes,Medium,
,0.10404288506613268,-0.6077889731264023,C,0.0,,0.4726398615571099,1.6606244901671618,1.9419893196191675,,15,Y,0,Category2,Option3,11.204292949519042,14.993658891826591,No,High,cat
,0.6856095196108725,0.030729195438765396,B,,,1.2801523532191108,1.788701411254404,-0.4088291609092182,3.9944534880279927,4,Z,1,Category1,Option3,,8.14127558022065,Yes,Low,cat
25.0,0.07364664239652186,-0.9472998361827477,,0.0,544.0,2.20046092140865,2.5701571703515596,-0.9704656525869857,3.9807429712627975,10,Z,0,Category1,Option2,11.184868085185405,8.867513132027046,Yes,Medium,
32.0,0.9088323978103431,-0.5068603920412488,B,,739.0,2.7174335342934137,0.5070009413388334,-3.255597058101989,,3,Y,0,Category1,Option2,10.625457031367727,11.755002485946596,Yes,Low,dog
42.0,0.6848572092748615,1.6276591179927506,A,0.0,959.0,1.724788821036467,8.577543591742954,-0.2815157408220419,,1,X,1,Category3,Option1,,11.390436680591446,Yes,Medium,dog
14.0,0.7755848402188857,-0.8902855217180886,B,0.0,894.0,0.635180327961586,1.5002943990272766,-1.1940149083042004,5.025860236551855,4,Y,0,Category1,Option4,10.6216722134121,13.041710860684969,Yes,Medium,
86.0,0.8979722232406001,-0.36457902250668406,C,0.0,604.0,0.5694899626097814,3.8498384774228875,0.033342688463030366,6.046043923141203,1,X,0,Category1,Option4,7.641775669832091,6.605927020598335,Yes,Medium,
28.0,0.029506483937137618,-1.8508463957824914,C,,84.063225765943,0.7143337560793314,3.4558918507877334,-1.6571426762370818,3.9078771997335817,5,Z,1,Category1,Option1,9.309822813115833,12.176552918846262,Yes,Medium,cat
,0.33697019768298664,2.03100246770191,,0.0,405.0,0.8435690477668558,6.037586323101898,2.9305767022695104,,1,Z,0,Category1,Option2,,6.574617553484037,Yes,Medium,dog
,0.5541645765962568,-0.1658887541303723,A,,,0.3129732777294833,9.976964766602858,1.7844644826249536,,2,Y,0,Category1,Option2,,14.820289893892738,Yes,High,
68.0,0.8538356581046789,0.25277329243824287,A,1.0,399.0,1.124141146142928,1.8791854347320889,1.2141541394628341,5.056007262653108,1,X,1,Category1,Option2,10.574811793534417,6.77703110628645,Yes,High,
,0.5559879836670577,-1.5200119386803257,B,,,1.2655200104768485,1.2019492202316628,1.9024843844168124,3.015842828325995,6,Y,0,Category1,Option3,,6.231481987898254,Yes,High,dog
,0.5741503087711666,0.8103839322993318,C,1.0,154.0,0.29598163522208254,,2.5855036017306388,3.9655483611552933,2,Z,0,Category1,Option1,,8.275551511918682,Yes,Medium,cat
83.0,-0.3497534361069994,-1.333439603777017,C,,275.50124564094654,0.4152910014279822,2.281063868182906,-1.1919783087375624,,14,X,0,Category1,Option4,,8.958927393683087,Yes,High,
7.0,0.6657426599969452,-0.9786656983530604,,0.0,,0.9483388643404297,13.294579205776346,-0.18167881765306174,,6,Z,2,Category3,Option3,,7.605229021570694,Yes,Medium,cat
72.0,0.7240962830081168,-0.09691561582669249,C,,,1.0971593326322064,2.857616351146369,1.8369185817022216,1.9938851635821835,1,Y,1,Category1,Option2,9.734608443659745,14.44904341400913,No,High,cat
,0.6860447735939725,1.224863382613631,,0.0,120.0,3.0007674499029435,3.623270895714885,-0.9138910774217615,,1,Y,0,Category1,Option2,,14.515153531481994,Yes,Low,
13.0,0.13815899732879244,-0.331716686982278,B,0.0,,0.21444501361463855,5.216163803238557,0.9388023531547677,1.8381240477543839,12,X,0,Category3,Option3,,7.85847847698237,Yes,Low,
,0.9906340797380491,-1.5968837040707697,C,0.0,,2.1303416903858827,1.5227583464965622,-1.7833795934008587,,6,X,1,Category2,Option4,11.718403207884032,10.033924108291501,Yes,Medium,cat
,0.8520240590764485,-0.06298764741018364,A,0.0,,0.7576239032462617,1.1716002179699556,-0.5751466233852607,,2,X,1,Category3,Option3,10.803809968442463,6.856938854576652,Yes,Low,some other
,0.47262445672861686,-0.6322631978081503,,0.0,,2.025389036553477,1.1457922179815956,-0.38225157806998034,4.867982460602485,8,Z,0,Category1,Option1,7.51023959198324,6.032591672005595,Yes,High,some other
,0.6434524396033113,-1.9976344214626354,A,1.0,631.0,1.5030936766101068,3.4860233975647454,0.0760003173495749,5.019895983514993,14,Z,2,Category1,Option3,7.920811046169437,14.511326875841261,No,Low,cat
,0.26729231819944177,0.9923963484873486,,,328.0,3.484180734634341,8.634159385572255,1.0877381250426088,,9,Z,0,Category1,Option1,,14.74425644142466,Yes,Low,some other
,0.8299094629749132,-0.13496125375201284,,0.0,,2.5998343825041608,3.6633423614278424,0.15191243978142707,,1,Y,2,Category1,Option3,,8.045233077190368,Yes,Medium,dog
,0.6010268458141789,1.0288539689249148,,0.0,361.0,0.18545719711807768,1.8835866266592813,-0.13445373644270384,,19,Z,0,Category3,Option4,,14.394338822584244,Yes,Medium,cat
4.0,0.2626108832218125,1.4287520419319422,C,,537.0,0.8674148954762084,0.502416527171394,-0.6147064792606814,3.033024350810153,3,Y,2,Category1,Option4,12.360055873163592,8.299113720984366,No,,dog
,0.8408337114574096,0.4684733851830272,C,0.0,,0.02897925155286397,0.9726977292631205,-0.3873632621203788,,3,Y,0,Category1,Option2,,12.756478050622496,Yes,Low,
92.0,0.0984528449705927,0.5853050616789675,A,,709.0,1.1656631228160217,4.174945245621488,-0.19036459998529157,4.157234231523109,2,Y,0,Category1,Option2,,6.448122809922612,No,High,
45.0,0.25515780778261943,-0.8405383649225214,,,,0.779807002429666,0.8975958113938824,-2.0439488848268335,,8,Y,2,Category1,Option1,8.632282626084601,12.435133754888149,Yes,Low,cat
,0.33741810322421995,-0.14036649838296195,,0.0,,0.15406237995710692,4.57463584931939,-0.5071397247492124,,10,Y,1,Category1,Option2,11.75593199742656,10.097482373326187,Yes,Low,
74.0,0.12419834362955606,-0.45328885589469436,B,1.0,,1.0978309280032599,8.8150253661358,-0.7309540459998584,,3,Z,0,Category1,Option2,,13.926546016416431,Yes,Medium,dog
,0.4643007667287661,-0.7305187062526561,,,,0.45742612007131306,1.9748823729573504,8.702102307211577,,2,X,0,Category3,Option2,7.965399256241091,8.769085043417528,Yes,Medium,cat
49.0,0.7657314014730423,-0.6112067970450382,,0.0,128.0,0.09936918939944414,3.624539530965921,0.7240871723979416,4.180313446728899,11,Y,0,Category1,Option3,10.992235246319677,14.798148194229551,No,High,dog
91.0,0.4071816170138405,-0.38908292978546405,A,0.0,,0.0029959954529216563,9.336299995859275,-0.6853251377310516,,1,Y,2,Category1,Option2,10.779082358669898,13.90455087747366,Yes,Medium,cat
51.0,0.6948790405137204,0.3198675586233704,B,,,0.9322162499263551,1.474439318244733,2.6360874044309086,3.8552114550508922,6,Y,0,Category2,Option2,9.040939023489875,7.126076495013352,Yes,Low,cat
,0.1940328306112724,-0.8398733659614281,,0.0,772.0,1.5611722483914772,3.8689523454387915,0.6258061272786384,,1,Y,0,Category1,Option4,14.24353821254632,9.686500890318008,Yes,High,dog
,0.8270300274259451,-0.4813190731008216,,0.0,240.0,0.6424435159667266,5.03568955580858,1.4948712899786059,,4,Y,0,Category1,Option2,,8.454419056496775,Yes,Medium,dog
,0.17048717369711086,-1.8164629476793122,,0.0,521.0,0.45242867390266966,2.1157607604195157,1.8753062849868838,6.007983179005207,3,X,0,Category1,Option2,,7.2305105799570555,Yes,Low,cat
51.0,0.7012486966721988,0.8973376288006363,,0.0,,1.4107115224929427,4.746800708815119,0.3802290641987034,,5,Z,1,Category3,Option3,8.374354358266677,7.967877052127319,Yes,Low,
,0.2815892785631686,-0.04492018850139129,,0.0,,0.006346799935248639,0.8655497781442439,0.3178341754810411,,6,X,0,Category1,Option3,,12.538958006392843,Yes,Medium,
53.0,0.8170867719110418,-0.5769003727220033,D,0.0,817.0,1.6411838294860546,3.055525500067655,0.5536808437747256,4.193301034719702,3,X,0,Category2,Option4,5.307397975629061,14.441298329097709,No,Medium,
,0.9646408785649124,-2.1120792601797174,D,,,0.1581907030258509,11.609453319615975,6.95699194210401,6.2585685055411115,2,Y,0,Category1,Option1,,5.445920879863548,Yes,Medium,
,0.7770260179680417,1.1505006956557555,,0.0,906.0,0.347318563133773,2.212844725103538,3.620145046540145,,2,Z,0,Category1,Option3,,10.562559900146464,Yes,Medium,cat
,0.8636602025983895,1.153385932278699,A,0.0,1159.3643969744028,0.9514965662305872,3.347801539039021,-2.568511598502608,4.094940293592531,16,X,0,Category1,Option4,,10.521595828789643,Yes,Low,
18.0,0.03938800847678736,0.038045512815574604,B,0.0,,1.6398445537718924,10.185214507689986,0.4642410757895921,,2,X,0,Category1,Option3,,6.425387920723696,No,High,dog
,0.02101545945912997,0.6788377226011625,C,,,0.1590899124164984,5.007989707824565,0.11898706071082905,,4,X,0,Category1,Option2,,9.562859212536807,No,Low,
87.0,0.9351834334781917,0.90572519166507,B,,,1.0796676552765694,4.418156100437045,-0.1477552484193407,,8,Z,0,Category1,Option2,12.123909068963005,11.163587753778286,Yes,Medium,dog
,0.17891542726860077,0.9151213051766629,A,,699.0,0.5250527003312697,3.7580128325894124,-2.7696889097234716,3.9467850681328662,5,Z,0,Category2,Option4,9.106220905552382,8.212260334399348,Yes,High,
,0.19096053475316055,1.256788065642535,C,0.0,467.7946619314379,0.29623068971201266,2.8841108775118514,-0.19323141115897938,,10,Z,0,Category1,Option1,12.958414286660574,10.111155584442908,No,High,some other
53.0,0.7334145546939705,0.2533249727875417,,,,0.5004488882601165,6.661524203537809,-0.05890734746691878,5.105550272149209,7,Z,0,Category1,Option2,9.919196270670799,7.286380985870284,Yes,Low,some other
48.0,0.6759753856750896,-0.4276103334558828,,,880.0,0.48554463339460935,3.274735924096695,-0.9129133871763798,4.87991074843977,3,Z,2,Category3,Option2,11.8100335532498,11.30686198887502,Yes,Medium,cat
,0.5318675453329282,-0.9957904879994514,,0.0,595.0868266084915,1.8060967300611763,2.511579625341943,1.7894208276020067,,4,X,1,Category3,Option2,,9.081904129423563,No,Low,cat
59.0,0.5698386527791353,-0.5883625076066612,B,0.0,700.0,0.770007966743537,1.9948329463749597,0.6655423442440078,,1,Z,1,Category3,Option4,,10.174308760724436,No,Low,
,0.9732555276600449,-0.6750313380837527,C,0.0,478.0,1.8429769212581426,2.0050259977777385,-1.710959008205879,4.053790719680955,7,Z,1,Category1,Option3,,14.519811154475239,Yes,Medium,dog
,0.4419209742363478,-0.19350312030427408,,,1010.0904712575957,0.18153916222666058,2.8314095477412065,-0.12120152530944979,,1,Z,1,Category1,Option4,10.580166642976247,10.168145506247138,Yes,Low,cat
,0.2891466997277382,-0.9263445515648814,A,0.0,,1.8176671844593397,7.190528058231721,2.100175185108155,,5,Y,0,Category1,Option3,11.147050587633181,13.467321756282733,Yes,High,cat
,0.7676079970645531,-0.1744730489439147,,0.0,,0.3723714862605809,2.788486423920131,-0.6320312707997128,,8,X,1,Category1,Option2,10.88041549329352,6.6646460647525085,No,Low,
49.0,0.4852391544079785,-1.0892294732703838,D,,,1.2609979562050393,1.5653964922905526,2.4404312709842273,4.9697833336335115,8,X,0,Category1,Option3,10.041109036056373,14.655979620717762,Yes,Low,dog
,0.11693227271025053,-1.57998958145351,B,0.0,149.0,0.6910348523292745,1.7876289351267471,2.8787452279128685,,1,X,1,Category1,Option2,8.793888657198242,12.945734804091687,No,High,cat
,0.8761791649839406,-0.9680788554543658,,0.0,,0.9131575449728647,4.180211880812074,-0.18069589357019758,1.0649289459958193,1,Z,0,Category1,Option4,,13.234960966067074,Yes,Low,some other
13.0,0.8045245868133634,1.5556823008027623,C,,706.0,1.0287815589477471,2.674900294092217,-0.030723347335407665,5.037608969363359,8,X,2,Category3,Option3,7.6112322522851255,6.391164830153824,Yes,Medium,cat
,0.026722143184462865,-1.049239604213709,C,,531.0,1.0220322230944952,2.411242231395062,1.6569750713625508,,17,Z,0,Category3,Option2,9.938389566516939,13.901884862917846,Yes,High,dog
,0.04071007543197391,0.2140048293382811,C,,769.0,2.7085840071895837,2.2141047504708093,1.3285734781265912,,9,X,1,Category1,Option3,,7.312788644196695,Yes,Medium,dog
39.0,0.18870164866667927,-0.9729655289037903,A,0.0,,1.1412338881499093,2.158638588084069,-2.9948351604520402,,3,Z,0,Category1,Option4,,11.989054697360869,Yes,Low,cat
,0.8630366979255214,-0.4013868786996203,,0.0,624.0,0.8582951983187078,15.645923966383144,-0.1327781205593411,,3,Z,0,Category1,Option1,,7.629520268727093,Yes,Medium,cat
,0.19456483258145496,-0.9102461898582712,B,,,0.31532967756333624,3.6950186406248626,-1.9302564024221693,3.8143470766063805,2,Y,0,Category1,Option2,11.11708084580731,5.317783405480789,No,High,some other
7.0,0.9217238133481733,0.6059764689473329,,0.0,,1.7953066933004436,1.6188481701039028,-1.2058294282111373,,8,Z,1,Category1,Option2,,5.202600663653626,Yes,Low,dog
80.0,0.5108644317269814,1.9707546079370961,,1.0,916.0,0.34437630567934063,3.7222523243351477,0.20776765591175786,9.92817632394383,1,Y,0,Category1,Option3,10.051082451061157,9.45004831815638,Yes,High,dog
,0.2872522881554179,-0.5546264852246087,,0.0,702.0,0.6237529480251641,4.23554073828992,-2.4604723640690547,,1,X,1,Category1,Option4,,10.051875962168742,No,High,dog
,0.12503687251526652,-1.147450358081603,C,,583.0,0.488102040992817,0.9002006784357627,-0.48838562748023995,4.999165998875724,5,X,0,Category3,Option4,10.311852249628343,12.648630929003765,No,High,cat
,0.5799522466825604,0.4576171218078951,,0.0,,0.7282253417732804,4.786555466373921,-1.0257031549845994,,1,X,2,Category1,Option4,11.707774283553878,13.698731994368888,Yes,High,cat
,0.8965321885275243,-0.7684905918752954,D,,,3.458361275683522,1.4593961374073192,-1.5590787250097609,,8,Z,1,Category3,Option4,9.88728077620808,12.373740785024836,Yes,High,some other
,0.6203631020759487,-0.35222780297313866,C,,,0.044357626631062914,0.41017340186697365,-0.19789463671329302,,7,Y,0,Category1,Option1,10.33170675032694,13.892062645543234,Yes,High,cat
6.0,0.4343064979057184,2.394183978212684,,,663.0,0.7414024403940672,7.37150824573678,-0.9535612687306573,,3,Z,1,Category3,Option4,,11.681216026819147,Yes,,some other
,0.3232051159062319,0.5431966721985043,B,0.0,716.0565345309637,0.22932144765641463,3.0017772669662057,2.476306255202403,2.1114817261764873,9,Y,0,Category3,Option4,,5.237817448908533,Yes,Low,dog
71.0,0.7347409494548827,-2.2603408515236656,,,,0.135923044177921,3.887817810511771,1.7313117728404304,,3,Z,0,Category2,Option3,,11.813406269270413,Yes,High,
